CUSTID,MONTH,YEAR,BUSINESS,NSV
21236,5,2014,ICECREAM,28160
21236,8,2014,CHOCOLATES,2431
21237,3,2014,CHOCOLATES,2762
21238,8,2014,CAKES,3406
21238,12,2014,CHOCOLATES,54487
21239,1,2014,CHOCOLATES,3479
21239,3,2014,CHOCOLATES,10089
21239,7,2014,CHOCOLATES,52640
21239,8,2014,CHOCOLATES,56275
21240,2,2014,CHOCOLATES,7489
21240,3,2014,ICECREAM,16182
21240,3,2014,CHOCOLATES,30968
21240,4,2014,CAKES,14617
21240,10,2014,ICECREAM,5266
21241,4,2014,ICECREAM,1369
21241,4,2014,CAKES,13432
21241,5,2014,CAKES,9223
21241,9,2014,CAKES,41353
21241,10,2014,CAKES,16446
21242,5,2014,CHOCOLATES,7073
21242,7,2014,CAKES,6950
21242,11,2014,CAKES,24952
21242,11,2014,CAKES,27963
21243,6,2014,CHOCOLATES,23587
21243,9,2014,ICECREAM,23947
21243,10,2014,CHOCOLATES,4071
21244,6,2014,ICECREAM,3065
21244,6,2014,CAKES,604
21244,11,2014,CHOCOLATES,10434
21245,7,2014,CAKES,27425
21245,8,2014,ICECREAM,33148
21245,8,2014,CHOCOLATES,16990
21246,1,2014,ICECREAM,3344
21246,1,2014,CHOCOLATES,30840
21246,1,2014,CAKES,34275
21246,7,2014,CAKES,1975
21246,10,2014,CHOCOLATES,32587
21247,2,2014,CHOCOLATES,37429
21247,2,2014,CHOCOLATES,23245
21247,4,2014,CHOCOLATES,1481
21247,7,2014,CHOCOLATES,27624
21247,11,2014,CHOCOLATES,33191
21248,5,2014,CAKES,276
21248,10,2014,CHOCOLATES,2077
21249,7,2014,CHOCOLATES,66
21249,9,2014,CHOCOLATES,31168
21249,12,2014,CAKES,39198
21250,6,2014,CHOCOLATES,24101
21251,3,2014,CHOCOLATES,3587
21251,5,2014,ICECREAM,9931
21251,7,2014,CHOCOLATES,9701
21251,11,2014,CHOCOLATES,10016
21252,1,2014,CHOCOLATES,24037
21252,2,2014,CAKES,3164
21252,3,2014,CAKES,26917
21252,5,2014,CAKES,22856
21252,8,2014,CAKES,12073
21252,12,2014,ICECREAM,51390
21252,12,2014,CHOCOLATES,4065
21254,5,2014,ICECREAM,12043
21254,5,2014,CHOCOLATES,63004
21254,9,2014,CHOCOLATES,4225
21255,3,2014,ICECREAM,7924
21255,3,2014,CAKES,65
21255,10,2014,CHOCOLATES,880
21256,2,2014,CHOCOLATES,13240
21257,6,2014,CAKES,7621
21257,11,2014,CAKES,43220
21257,12,2014,CAKES,23426
21258,3,2014,CHOCOLATES,8431
21258,12,2014,CHOCOLATES,20248
21259,7,2014,CAKES,16263
21259,8,2014,CAKES,44937
21259,9,2014,CAKES,7400
21259,11,2014,ICECREAM,8331
21260,2,2014,CHOCOLATES,1677
21260,3,2014,CHOCOLATES,40437
21260,7,2014,CAKES,4538
21260,8,2014,CHOCOLATES,2352
21261,2,2014,CAKES,28736
21261,6,2014,CHOCOLATES,16239
21261,11,2014,CAKES,4026
21262,7,2014,ICECREAM,9239
21262,7,2014,CHOCOLATES,24910
21262,12,2014,CHOCOLATES,6778
21263,2,2014,CAKES,9581
21263,2,2014,CAKES,15416
21263,4,2014,ICECREAM,47949
21263,7,2014,CHOCOLATES,23685
21263,8,2014,CHOCOLATES,13103
21264,2,2014,CAKES,16522
21264,5,2014,CAKES,5564
21265,6,2014,CAKES,463
21265,10,2014,CHOCOLATES,3676
21266,3,2014,CHOCOLATES,9524
21266,4,2014,CHOCOLATES,5186
21266,7,2014,CAKES,34950
21266,9,2014,CAKES,2247
21266,9,2014,CHOCOLATES,15794
21267,4,2014,CHOCOLATES,22806
21267,9,2014,CAKES,8665
21269,2,2014,CAKES,16554
21269,10,2014,CAKES,890
21272,6,2014,CHOCOLATES,6720
21272,6,2014,CAKES,43
21272,7,2014,CHOCOLATES,7639
21272,9,2014,CAKES,9400
21272,9,2014,CAKES,10969
21274,1,2014,ICECREAM,45396
21274,11,2014,CHOCOLATES,29407
21275,9,2014,CHOCOLATES,23975
21276,1,2014,CHOCOLATES,15335
21276,1,2014,CHOCOLATES,1912
21276,6,2014,CHOCOLATES,7800
21276,8,2014,CAKES,40742
21276,11,2014,CAKES,3627
21277,1,2014,CAKES,28568
21277,5,2014,CAKES,2852
21277,8,2014,CHOCOLATES,21035
21277,11,2014,CAKES,47745
21278,2,2014,ICECREAM,9154
21278,7,2014,CHOCOLATES,20222
21279,10,2014,CAKES,38311
21279,10,2014,CHOCOLATES,10455
21279,11,2014,CHOCOLATES,37536
21280,3,2014,CHOCOLATES,20535
21280,11,2014,CHOCOLATES,4520
21281,1,2014,CHOCOLATES,5248
21281,3,2014,CHOCOLATES,37782
21282,1,2014,CAKES,24568
21282,5,2014,CHOCOLATES,48151
21284,1,2014,CHOCOLATES,42324
21284,5,2014,CHOCOLATES,13145
21284,12,2014,ICECREAM,2766
21285,11,2014,CAKES,4859
21285,12,2014,CAKES,13116
21286,6,2014,CAKES,24883
21286,9,2014,CAKES,20134
21287,3,2014,ICECREAM,13587
21287,3,2014,CHOCOLATES,19802
21287,7,2014,CHOCOLATES,11897
21287,12,2014,CHOCOLATES,14667
21288,1,2014,CHOCOLATES,22897
21288,2,2014,CAKES,13837
21288,10,2014,CHOCOLATES,48341
21288,10,2014,CAKES,17386
21289,8,2014,CHOCOLATES,1533
21290,4,2014,ICECREAM,30939
21290,4,2014,CAKES,4128
21290,7,2014,ICECREAM,1662
21291,4,2014,CAKES,48555
21292,5,2014,CHOCOLATES,6578
21292,9,2014,ICECREAM,1659
21292,11,2014,CHOCOLATES,8056
21293,1,2014,CAKES,23019
21293,4,2014,ICECREAM,4503
21294,3,2014,CHOCOLATES,12237
21294,6,2014,CAKES,18375
21294,7,2014,CHOCOLATES,9198
21295,2,2014,CAKES,51366
21295,3,2014,CHOCOLATES,39319
21295,4,2014,ICECREAM,15606
21295,8,2014,ICECREAM,23902
21295,10,2014,CHOCOLATES,52032
21295,10,2014,CHOCOLATES,39454
21295,12,2014,CAKES,6463
21296,2,2014,CAKES,9422
21296,9,2014,ICECREAM,50817
21297,6,2014,CAKES,23043
21297,9,2014,CAKES,54324
21297,10,2014,ICECREAM,26132
21298,2,2014,ICECREAM,6932
21298,3,2014,CAKES,31281
21298,4,2014,CHOCOLATES,34503
21298,7,2014,ICECREAM,45034
21298,12,2014,CHOCOLATES,10466
21299,2,2014,CAKES,19501
21299,8,2014,CHOCOLATES,20118
21299,10,2014,CHOCOLATES,16517
21299,10,2014,CHOCOLATES,10322
21300,8,2014,ICECREAM,18418
21301,1,2014,CAKES,41262
21301,7,2014,CHOCOLATES,65930
21301,8,2014,CHOCOLATES,9438
21302,6,2014,ICECREAM,5582
21302,7,2014,CHOCOLATES,6567
21302,7,2014,CHOCOLATES,7808
21302,12,2014,ICECREAM,37842
21303,2,2014,CHOCOLATES,52273
21303,3,2014,ICECREAM,44527
21303,9,2014,CAKES,23685
21303,10,2014,CHOCOLATES,3689
21305,2,2014,CAKES,34319
21305,5,2014,CAKES,60901
21306,4,2014,CHOCOLATES,76
21306,5,2014,CAKES,19206
21306,11,2014,CHOCOLATES,93
21308,4,2014,ICECREAM,6260
21308,10,2014,ICECREAM,14610
21308,10,2014,CHOCOLATES,8918
21309,4,2014,CAKES,19585
21309,12,2014,CHOCOLATES,22119
21310,8,2014,CHOCOLATES,26136
21311,2,2014,CHOCOLATES,10607
21311,8,2014,CAKES,4793
21311,10,2014,CAKES,7169
21312,1,2014,CAKES,14197
21312,4,2014,CHOCOLATES,27483
21313,6,2014,CAKES,1833
21313,7,2014,CHOCOLATES,9204
21314,2,2014,CAKES,6543
21314,9,2014,ICECREAM,5971
21315,2,2014,CHOCOLATES,17617
21315,5,2014,ICECREAM,7856
21315,7,2014,ICECREAM,56690
21315,8,2014,ICECREAM,9469
21315,11,2014,CAKES,27654
21315,11,2014,CAKES,42418
21316,6,2014,CAKES,17448
21316,7,2014,CAKES,268
21316,11,2014,ICECREAM,12512
21316,11,2014,CHOCOLATES,30931
21316,11,2014,CHOCOLATES,36449
21316,12,2014,CAKES,15497
21317,5,2014,ICECREAM,7642
21317,11,2014,CAKES,40874
21318,2,2014,CHOCOLATES,14417
21318,8,2014,ICECREAM,21424
21319,10,2014,CHOCOLATES,10422
21321,6,2014,CHOCOLATES,28422
21321,12,2014,CHOCOLATES,50222
21322,12,2014,CHOCOLATES,31130
21323,5,2014,CHOCOLATES,6334
21323,6,2014,CAKES,38115
21323,8,2014,CHOCOLATES,1927
21323,9,2014,CAKES,17081
21324,3,2014,ICECREAM,32174
21324,11,2014,CAKES,39118
21325,5,2014,CAKES,11322
21326,6,2014,CHOCOLATES,16028
21327,1,2014,CHOCOLATES,21016
21327,4,2014,CHOCOLATES,7745
21327,6,2014,CAKES,3589
21327,10,2014,CHOCOLATES,40556
21328,1,2014,ICECREAM,21779
21328,9,2014,ICECREAM,22011
21328,9,2014,CAKES,26619
21328,11,2014,CAKES,19142
21328,11,2014,CAKES,9644
21329,5,2014,CHOCOLATES,7492
21329,8,2014,ICECREAM,5129
21329,9,2014,ICECREAM,11618
21329,10,2014,CHOCOLATES,12576
21330,2,2014,CHOCOLATES,17115
21330,8,2014,CHOCOLATES,7535
21330,11,2014,CHOCOLATES,2699
21331,4,2014,CAKES,22289
21331,9,2014,CHOCOLATES,4801
21331,11,2014,ICECREAM,1824
21332,4,2014,CAKES,1660
21332,7,2014,CHOCOLATES,15137
21333,8,2014,CAKES,8092
21333,10,2014,CAKES,20445
21334,3,2014,CHOCOLATES,6055
21334,12,2014,CAKES,5507
21335,2,2014,ICECREAM,227
21335,2,2014,CHOCOLATES,9935
21335,4,2014,CHOCOLATES,14033
21336,1,2014,ICECREAM,31030
21336,9,2014,ICECREAM,6798
21337,1,2014,CHOCOLATES,13933
21337,3,2014,CHOCOLATES,59371
21337,6,2014,CHOCOLATES,859
21338,9,2014,CAKES,32729
21338,10,2014,ICECREAM,15689
21338,12,2014,CHOCOLATES,1154
21339,1,2014,CHOCOLATES,17307
21339,1,2014,CHOCOLATES,29427
21339,1,2014,CHOCOLATES,6607
21339,1,2014,CAKES,20432
21339,3,2014,CAKES,8504
21339,9,2014,CHOCOLATES,17120
21339,11,2014,CAKES,34540
21339,12,2014,CAKES,11830
21340,2,2014,CHOCOLATES,27593
21340,5,2014,CAKES,45530
21340,7,2014,ICECREAM,14799
21340,8,2014,CAKES,12275
21340,11,2014,CHOCOLATES,558
21340,12,2014,ICECREAM,62612
21341,5,2014,CHOCOLATES,11494
21341,10,2014,CAKES,39293
21342,12,2014,CAKES,29561
21343,1,2014,CHOCOLATES,27670
21343,1,2014,CAKES,10231
21343,2,2014,CHOCOLATES,23975
21343,3,2014,ICECREAM,65737
21343,7,2014,CHOCOLATES,26583
21344,4,2014,ICECREAM,5153
21344,8,2014,CAKES,54930
21344,8,2014,CHOCOLATES,31361
21344,12,2014,CHOCOLATES,21336
21345,1,2014,ICECREAM,10660
21345,9,2014,ICECREAM,16679
21345,12,2014,CHOCOLATES,32033
21346,3,2014,CHOCOLATES,2807
21346,4,2014,CAKES,12280
21346,10,2014,CAKES,2847
21346,11,2014,ICECREAM,14159
21347,1,2014,CAKES,28890
21347,2,2014,CHOCOLATES,23203
21347,4,2014,CAKES,35001
21347,7,2014,CHOCOLATES,41605
21348,8,2014,CAKES,36117
21348,8,2014,CAKES,10549
21349,11,2014,CAKES,24554
21349,12,2014,ICECREAM,161
21350,2,2014,CHOCOLATES,15196
21350,10,2014,CHOCOLATES,18875
21350,12,2014,CAKES,9614
21351,3,2014,CAKES,22029
21352,2,2014,CAKES,6821
21352,3,2014,ICECREAM,6009
21352,5,2014,CHOCOLATES,2607
21353,3,2014,CAKES,7292
21353,10,2014,ICECREAM,2019
21354,3,2014,ICECREAM,12202
21355,4,2014,CAKES,2019
21355,6,2014,CHOCOLATES,3178
21355,6,2014,CAKES,19141
21355,7,2014,CHOCOLATES,20472
21356,3,2014,CAKES,2988
21356,10,2014,CHOCOLATES,9461
21356,10,2014,CAKES,1647
21356,10,2014,CHOCOLATES,31664
21357,6,2014,ICECREAM,4604
21357,12,2014,CHOCOLATES,5126
21358,7,2014,ICECREAM,4616
21358,9,2014,CAKES,31098
21359,1,2014,CHOCOLATES,31180
21359,4,2014,CAKES,10536
21359,9,2014,CHOCOLATES,38628
21359,11,2014,CHOCOLATES,11582
21360,4,2014,CAKES,15045
21360,7,2014,CHOCOLATES,33593
21362,5,2014,CAKES,37340
21362,7,2014,ICECREAM,52067
21362,9,2014,CHOCOLATES,5206
21363,1,2014,CHOCOLATES,15314
21363,4,2014,CHOCOLATES,9822
21363,9,2014,CAKES,9422
21364,4,2014,ICECREAM,14587
21364,11,2014,CHOCOLATES,30365
21365,8,2014,CHOCOLATES,2306
21365,11,2014,CHOCOLATES,29330
21366,3,2014,CAKES,29479
21366,6,2014,CHOCOLATES,240
21366,8,2014,ICECREAM,27376
21366,8,2014,CHOCOLATES,6267
21366,10,2014,CAKES,55494
21366,11,2014,CAKES,21276
21367,1,2014,CAKES,22302
21367,4,2014,CAKES,28605
21367,4,2014,CAKES,58325
21367,8,2014,CAKES,34773
21368,12,2014,CHOCOLATES,61817
21369,5,2014,ICECREAM,6651
21369,7,2014,ICECREAM,23619
21369,10,2014,CAKES,3825
21370,4,2014,CHOCOLATES,18122
21371,11,2014,ICECREAM,21873
21371,12,2014,CAKES,7974
21372,3,2014,ICECREAM,24215
21372,9,2014,CHOCOLATES,21488
21373,9,2014,CHOCOLATES,11721
21373,10,2014,CAKES,7097
21374,1,2014,CHOCOLATES,12977
21374,3,2014,CHOCOLATES,15845
21374,7,2014,ICECREAM,22319
21374,10,2014,CAKES,25366
21375,2,2014,CAKES,70232
21376,3,2014,CAKES,2713
21376,8,2014,ICECREAM,30879
21376,12,2014,CAKES,43529
21377,4,2014,ICECREAM,19109
21377,10,2014,CAKES,7446
21377,11,2014,CHOCOLATES,5432
21378,7,2014,CHOCOLATES,56065
21378,8,2014,CHOCOLATES,27419
21379,8,2014,CAKES,7744
21381,6,2014,ICECREAM,50169
21381,7,2014,CAKES,37338
21382,5,2014,ICECREAM,25991
21382,10,2014,CAKES,59107
21382,10,2014,CAKES,8899
21382,11,2014,CHOCOLATES,120
21382,11,2014,CAKES,27451
21383,9,2014,CAKES,2301
21384,8,2014,CHOCOLATES,40142
21385,8,2014,CAKES,12668
21386,8,2014,CAKES,1765
21387,2,2014,CAKES,13549
21387,11,2014,ICECREAM,18041
21387,11,2014,CHOCOLATES,8
21388,7,2014,CHOCOLATES,5102
21389,1,2014,ICECREAM,23572
21389,11,2014,CAKES,32349
21390,8,2014,CHOCOLATES,6123
21390,10,2014,CHOCOLATES,49945
21390,12,2014,CHOCOLATES,41333
21391,2,2014,CAKES,35490
21391,4,2014,CHOCOLATES,31832
21391,10,2014,CHOCOLATES,7707
21391,12,2014,CAKES,11433
21393,6,2014,ICECREAM,540
21393,9,2014,CAKES,25198
21393,12,2014,CHOCOLATES,37924
21394,4,2014,ICECREAM,7330
21394,8,2014,ICECREAM,17892
21394,8,2014,CAKES,33721
21394,8,2014,CAKES,4515
21394,8,2014,CHOCOLATES,64332
21395,2,2014,CHOCOLATES,7990
21395,7,2014,CAKES,6301
21396,1,2014,ICECREAM,57720
21396,11,2014,CHOCOLATES,64917
21397,5,2014,CHOCOLATES,32674
21397,7,2014,CAKES,24456
21397,9,2014,ICECREAM,16754
21397,9,2014,CAKES,30253
21398,5,2014,CAKES,8508
21398,9,2014,ICECREAM,54138
21399,5,2014,CHOCOLATES,26830
21399,9,2014,CAKES,57204
21400,10,2014,CHOCOLATES,11695
21400,10,2014,CHOCOLATES,22487
21401,1,2014,CAKES,22247
21401,12,2014,ICECREAM,13329
21401,12,2014,CAKES,26628
21402,4,2014,ICECREAM,24125
21402,6,2014,CAKES,610
21402,9,2014,ICECREAM,743
21402,11,2014,ICECREAM,20296
21403,7,2014,CAKES,50509
21403,9,2014,CHOCOLATES,7601
21403,11,2014,ICECREAM,29833
21404,6,2014,CHOCOLATES,1271
21404,8,2014,CHOCOLATES,10326
21406,7,2014,CHOCOLATES,7144
21407,7,2014,CAKES,15167
21407,7,2014,CAKES,21489
21407,12,2014,CAKES,13666
21408,4,2014,ICECREAM,1161
21408,7,2014,ICECREAM,16866
21408,11,2014,CAKES,14820
21409,3,2014,CAKES,13062
21409,6,2014,ICECREAM,19352
21409,7,2014,ICECREAM,3857
21409,10,2014,CAKES,11697
21409,12,2014,ICECREAM,8358
21410,2,2014,ICECREAM,13013
21410,6,2014,ICECREAM,1319
21410,7,2014,CAKES,6002
21411,1,2014,CAKES,32573
21412,2,2014,CHOCOLATES,48333
21412,3,2014,CHOCOLATES,28178
21412,10,2014,CAKES,5008
21413,2,2014,CAKES,2212
21413,6,2014,CAKES,44240
21413,7,2014,CAKES,4545
21414,2,2014,ICECREAM,15234
21414,9,2014,CAKES,4595
21415,1,2014,CHOCOLATES,4232
21415,4,2014,CHOCOLATES,15163
21415,5,2014,CAKES,1025
21415,6,2014,CAKES,5996
21416,5,2014,CAKES,33808
21417,3,2014,CAKES,22967
21417,12,2014,CHOCOLATES,7909
21418,5,2014,CAKES,5219
21419,4,2014,CHOCOLATES,21413
21419,12,2014,CAKES,5667
21420,5,2014,CHOCOLATES,6888
21420,7,2014,CHOCOLATES,14906
21420,9,2014,CAKES,27768
21420,10,2014,CHOCOLATES,860
21420,10,2014,CAKES,23638
21421,5,2014,CHOCOLATES,11697
21421,8,2014,CAKES,18815
21421,9,2014,CHOCOLATES,6817
21421,10,2014,CAKES,7241
21421,11,2014,CAKES,635
21422,7,2014,ICECREAM,15754
21422,11,2014,CHOCOLATES,24850
21422,11,2014,CAKES,36624
21423,1,2014,ICECREAM,10910
21423,3,2014,CHOCOLATES,26810
21423,5,2014,ICECREAM,41664
21423,8,2014,CAKES,23323
21423,9,2014,CAKES,22251
21424,6,2014,ICECREAM,1682
21424,12,2014,CAKES,23451
21425,5,2014,CAKES,9181
21425,8,2014,CHOCOLATES,42199
21426,8,2014,CAKES,6708
21426,11,2014,CHOCOLATES,14228
21427,5,2014,CAKES,31279
21427,8,2014,CAKES,27811
21428,4,2014,CHOCOLATES,67186
21428,10,2014,CHOCOLATES,8889
21428,10,2014,CHOCOLATES,1917
21429,6,2014,CAKES,15406
21429,11,2014,CHOCOLATES,19812
21429,12,2014,CAKES,9557
21430,1,2014,CHOCOLATES,7069
21430,4,2014,CAKES,5805
21430,9,2014,CAKES,5788
21430,12,2014,ICECREAM,10173
21431,1,2014,CHOCOLATES,23635
21431,3,2014,CHOCOLATES,17210
21431,4,2014,ICECREAM,2730
21431,10,2014,CAKES,9232
21431,10,2014,CHOCOLATES,8461
21431,11,2014,CHOCOLATES,1907
21431,12,2014,CHOCOLATES,50118
21432,3,2014,ICECREAM,244
21433,6,2014,CHOCOLATES,18509
21433,10,2014,CAKES,33639
21433,12,2014,CHOCOLATES,21457
21435,6,2014,CHOCOLATES,30196
21435,6,2014,CAKES,7214
21436,1,2014,CHOCOLATES,21382
21436,4,2014,CAKES,18430
21436,9,2014,CAKES,320
21436,12,2014,CHOCOLATES,9725
21437,7,2014,CAKES,25774
21437,9,2014,CHOCOLATES,37664
21438,8,2014,ICECREAM,18243
21438,9,2014,ICECREAM,3048
21438,11,2014,ICECREAM,16760
21438,12,2014,ICECREAM,43258
21439,4,2014,CAKES,3141
21439,6,2014,CHOCOLATES,11991
21439,11,2014,CHOCOLATES,2256
21440,1,2014,CHOCOLATES,44070
21440,2,2014,CAKES,1174
21441,1,2014,CHOCOLATES,3381
21441,3,2014,CAKES,4843
21441,8,2014,CHOCOLATES,26890
21441,11,2014,CAKES,1982
21441,12,2014,CHOCOLATES,13813
21442,1,2014,CHOCOLATES,42856
21442,2,2014,CHOCOLATES,26513
21443,5,2014,CAKES,23829
21443,5,2014,CHOCOLATES,32127
21444,1,2014,CAKES,6617
21444,2,2014,CHOCOLATES,26243
21444,6,2014,CHOCOLATES,14352
21446,3,2014,ICECREAM,10718
21446,5,2014,CAKES,2334
21446,6,2014,CHOCOLATES,12556
21446,8,2014,CAKES,6753
21447,3,2014,ICECREAM,5031
21447,3,2014,CAKES,22066
21447,6,2014,CHOCOLATES,2988
21447,7,2014,CAKES,24730
21447,8,2014,CHOCOLATES,15864
21447,10,2014,CAKES,27763
21447,12,2014,CAKES,28687
21448,1,2014,CAKES,11748
21448,2,2014,ICECREAM,21687
21448,4,2014,CAKES,8849
21448,9,2014,CHOCOLATES,29297
21448,12,2014,CHOCOLATES,47377
21449,5,2014,CAKES,6018
21449,6,2014,CHOCOLATES,22561
21449,7,2014,CHOCOLATES,35826
21450,1,2014,ICECREAM,61017
21450,10,2014,ICECREAM,13332
21451,1,2014,CHOCOLATES,25220
21451,11,2014,CAKES,19980
21452,3,2014,CHOCOLATES,1410
21452,4,2014,ICECREAM,15742
21452,12,2014,CHOCOLATES,20232
21453,10,2014,CAKES,36009
21454,7,2014,CAKES,17140
21454,12,2014,CHOCOLATES,9568
21455,5,2014,ICECREAM,37344
21455,8,2014,CAKES,2333
21455,12,2014,CAKES,5560
21456,8,2014,ICECREAM,24311
21456,9,2014,CAKES,27197
21457,7,2014,CAKES,5796
21457,8,2014,CHOCOLATES,18765
21457,10,2014,ICECREAM,30616
21457,12,2014,CHOCOLATES,5595
21458,6,2014,ICECREAM,39005
21459,7,2014,CHOCOLATES,23640
21460,1,2014,CAKES,28129
21460,9,2014,CAKES,2899
21460,9,2014,CHOCOLATES,28337
21461,5,2014,ICECREAM,23765
21461,5,2014,CHOCOLATES,44945
21461,7,2014,CAKES,2127
21461,10,2014,CAKES,15205
21461,12,2014,CAKES,31697
21462,1,2014,CHOCOLATES,16299
21462,3,2014,CHOCOLATES,2993
21462,6,2014,ICECREAM,6299
21462,9,2014,CAKES,47077
21462,11,2014,CHOCOLATES,5870
21463,4,2014,CHOCOLATES,22487
21464,1,2014,CAKES,47767
21464,12,2014,CAKES,15710
21465,3,2014,CHOCOLATES,7692
21465,5,2014,CAKES,15929
21465,5,2014,CHOCOLATES,12886
21465,7,2014,CAKES,5165
21465,11,2014,CHOCOLATES,9092
21466,3,2014,ICECREAM,11094
21466,10,2014,CAKES,49376
21467,3,2014,CHOCOLATES,5798
21467,8,2014,CAKES,8195
21468,1,2014,CHOCOLATES,32384
21468,2,2014,CHOCOLATES,22655
21468,3,2014,ICECREAM,2011
21468,3,2014,CAKES,23069
21468,5,2014,ICECREAM,38532
21468,12,2014,CAKES,12518
21469,1,2014,CAKES,27404
21469,11,2014,CAKES,20353
21469,12,2014,ICECREAM,9174
21470,2,2014,CHOCOLATES,10295
21470,4,2014,CAKES,16340
21470,5,2014,CAKES,1805
21470,6,2014,ICECREAM,4318
21470,9,2014,ICECREAM,1363
21471,3,2014,CHOCOLATES,17794
21471,8,2014,ICECREAM,66550
21471,8,2014,CHOCOLATES,3523
21472,1,2014,CAKES,38649
21472,3,2014,CAKES,1735
21472,5,2014,ICECREAM,13503
21472,7,2014,ICECREAM,29599
21472,11,2014,CHOCOLATES,7265
21473,4,2014,CAKES,27832
21473,8,2014,CAKES,7815
21473,9,2014,CHOCOLATES,30301
21474,2,2014,ICECREAM,45630
21474,3,2014,CHOCOLATES,1059
21474,11,2014,CAKES,2216
21474,12,2014,CHOCOLATES,41193
21475,4,2014,CAKES,4373
21475,5,2014,ICECREAM,30170
21475,6,2014,CHOCOLATES,12931
21475,9,2014,CAKES,5466
21476,1,2014,CHOCOLATES,33853
21476,8,2014,CHOCOLATES,3843
21476,9,2014,CHOCOLATES,33865
21477,11,2014,CHOCOLATES,7
21478,3,2014,CHOCOLATES,7509
21478,9,2014,CHOCOLATES,13630
21480,2,2014,CAKES,24835
21480,3,2014,CHOCOLATES,26269
21480,4,2014,CAKES,19840
21480,5,2014,CAKES,378
21480,9,2014,CHOCOLATES,5326
21481,5,2014,CAKES,5665
21481,7,2014,CHOCOLATES,32149
21481,10,2014,CHOCOLATES,7730
21482,2,2014,CHOCOLATES,7084
21482,4,2014,CAKES,29300
21482,7,2014,ICECREAM,32410
21482,11,2014,ICECREAM,3385
21482,12,2014,ICECREAM,31718
21482,12,2014,ICECREAM,4727
21483,1,2014,CAKES,21950
21483,2,2014,CHOCOLATES,34875
21483,5,2014,ICECREAM,7308
21483,5,2014,CAKES,31553
21483,5,2014,CAKES,35290
21483,7,2014,CAKES,22659
21483,11,2014,CHOCOLATES,5709
21485,3,2014,CAKES,19850
21485,4,2014,CHOCOLATES,11673
21485,6,2014,CHOCOLATES,10088
21485,8,2014,ICECREAM,22583
21485,8,2014,CAKES,724
21486,10,2014,CHOCOLATES,66796
21486,11,2014,ICECREAM,40040
21487,2,2014,CAKES,29337
21487,2,2014,CHOCOLATES,7728
21487,4,2014,CHOCOLATES,19231
21487,4,2014,CAKES,39568
21487,4,2014,CAKES,4176
21487,10,2014,CAKES,21377
21488,7,2014,CAKES,17808
21488,8,2014,CHOCOLATES,7960
21488,10,2014,CAKES,15610
21488,12,2014,ICECREAM,34235
21489,6,2014,CHOCOLATES,22240
21489,8,2014,CAKES,17773
21490,1,2014,CAKES,4739
21490,3,2014,CAKES,6224
21491,3,2014,ICECREAM,9730
21491,4,2014,ICECREAM,9191
21491,5,2014,ICECREAM,12195
21491,8,2014,CAKES,16049
21492,2,2014,CAKES,35852
21492,4,2014,CAKES,19976
21492,6,2014,CHOCOLATES,22254
21492,12,2014,CHOCOLATES,14479
21493,6,2014,CHOCOLATES,45770
21493,7,2014,CHOCOLATES,19487
21493,8,2014,CHOCOLATES,9902
21493,11,2014,ICECREAM,19115
21494,3,2014,CHOCOLATES,31167
21494,3,2014,ICECREAM,5461
21494,8,2014,CHOCOLATES,18993
21494,9,2014,CHOCOLATES,11877
21494,11,2014,CHOCOLATES,9673
21495,3,2014,CHOCOLATES,34387
21496,6,2014,CAKES,17714
21496,12,2014,CHOCOLATES,34247
21497,9,2014,CHOCOLATES,2928
21498,3,2014,CAKES,23226
21498,4,2014,CAKES,2422
21498,5,2014,CAKES,16064
21498,11,2014,ICECREAM,6814
21498,11,2014,CAKES,1872
21499,1,2014,ICECREAM,57595
21499,2,2014,CAKES,8530
21499,2,2014,CHOCOLATES,15834
21499,7,2014,CHOCOLATES,46767
21500,1,2014,CAKES,3669
21500,1,2014,ICECREAM,2341
21501,4,2014,CAKES,31094
21501,9,2014,CAKES,4518
21502,7,2014,CAKES,5198
21502,8,2014,ICECREAM,22344
21503,5,2014,CAKES,34998
21504,12,2014,CAKES,54529
21505,1,2014,CAKES,32758
21505,1,2014,CAKES,22492
21505,9,2014,CAKES,21414
21505,12,2014,CAKES,5084
21506,3,2014,CAKES,12052
21506,4,2014,CHOCOLATES,43284
21507,4,2014,ICECREAM,5070
21507,5,2014,CAKES,7606
21507,6,2014,CHOCOLATES,54536
21507,6,2014,CHOCOLATES,9586
21507,7,2014,CHOCOLATES,17585
21507,11,2014,CHOCOLATES,1932
21508,5,2014,CAKES,38810
21508,7,2014,CAKES,12202
21508,12,2014,CAKES,51263
21508,12,2014,CHOCOLATES,4830
21509,2,2014,CHOCOLATES,20411
21509,5,2014,CHOCOLATES,3939
21510,5,2014,CHOCOLATES,4487
21510,12,2014,ICECREAM,2240
21510,12,2014,ICECREAM,5779
21511,1,2014,CAKES,5337
21511,12,2014,CAKES,20704
21512,5,2014,CAKES,25378
21513,1,2014,CHOCOLATES,1745
21513,7,2014,CHOCOLATES,10460
21513,8,2014,CAKES,44126
21513,11,2014,CAKES,10059
21514,1,2014,CHOCOLATES,1411
21514,6,2014,ICECREAM,8974
21514,7,2014,CAKES,4201
21514,9,2014,CAKES,32293
21514,9,2014,CHOCOLATES,43024
21514,10,2014,CHOCOLATES,9500
